order_id,product_id,quantity,unit_price,discount_amount
7298,1676,1,5296.99,794.55
7299,258,2,36672.79,0
7299,957,2,4269.47,0
7300,616,3,1421.04,213.16
7300,945,3,1186.8,0
7300,2365,3,34817.33,5222.6
7301,137,3,4540.74,681.11
7301,1451,3,2617.76,0
7302,656,3,103271.53,0
7303,1753,3,4145.37,0
7304,881,1,2506.04,125.3
7304,1895,1,19026.12,0
7305,2153,2,5613.34,0
7306,772,2,1565.66,469.7
7307,489,3,22854.67,3428.2
7307,1792,2,22819.07,0
7308,1176,2,4740.51,0
7309,104,2,1567.13,0
7310,1973,2,2865.37,0
7310,2207,1,12221.81,1222.18
7311,1430,2,22428.1,2242.81
7311,1711,1,29885.42,0
7312,1624,3,20306.46,3045.97
7313,722,1,2751.49,137.57
7313,1649,3,299.44,134.75
7313,1657,3,1837.74,0
7314,916,3,29243.59,0
7314,1100,1,6371.98,0
7314,2476,3,4951.87,0
7315,427,2,122445.07,0
7315,1530,3,2143.69,643.11
7315,1658,3,15678.76,9407.26
7316,281,3,914.43,137.16
7316,2082,3,2612.07,0
7317,757,1,16564.55,0
7317,1648,3,1472.52,220.88
7318,841,3,1737.53,0
7318,1075,3,40914.77,6137.22
7319,321,3,7484.2,0
7319,826,2,1963.51,196.35
7320,779,2,3447.8,1034.34
7321,2415,3,3841.1,0
7322,29,1,6652.47,332.62
7322,1252,1,4415.3,441.53
7322,1391,3,7430.6,1114.59
7323,942,1,2232.17,111.61
7323,1136,2,1959.03,0
7323,2326,2,1716.72,0
7324,1955,1,18247.64,912.38
7325,393,3,17277.3,2591.59
7325,2274,1,4533.16,679.97
7326,661,3,25664.49,3849.67
7327,423,1,5018.39,250.92
7327,2287,1,2824.73,0
7327,2288,1,106.32,0
7328,140,2,4199.57,0
7328,1021,2,14150.37,1415.04
7328,2192,1,27273.68,0
7329,1001,3,486.84,0
7330,1864,3,423.58,254.15
7330,1940,2,4351.17,0
7330,2135,3,17766.44,2664.97
7331,655,3,109552.79,16432.92
7331,1695,3,3752.13,562.82
7332,1387,3,1179.63,0
7333,361,3,24277.05,0
7333,1710,3,17350.19,2602.53
7333,1970,1,3187.69,0
7334,907,2,1022.88,306.86
7334,2213,1,33264.31,3326.43
7334,2465,3,1166.38,0
7335,753,2,1074.68,107.47
7336,395,3,133301.45,0
7336,1122,3,99783.38,0
7336,1744,2,3590.75,359.07
7337,609,1,878.37,0
7337,715,3,8038.86,0
7337,996,3,2772.93,0
7338,351,3,206.48,61.94
7338,1396,1,3425.82,0
7338,1769,1,5187.5,518.75
7339,2042,1,14458.42,0
7339,2264,3,832.64,0
7340,154,2,851.5,170.3
7340,347,1,698.32,69.83
7341,4,2,1500,0
7341,1046,1,5475.03,0
7341,1208,3,2430.07,0
7342,525,3,2718.06,0
7342,1168,3,2685.8,0
7343,877,2,2554.49,255.45
7344,288,1,2476.47,247.65
7344,1744,1,3590.75,359.07
7344,1965,2,22028.28,8811.31
7345,1704,1,31868.97,1593.45
7346,272,3,1238.9,0
7346,984,2,4491,898.2
7346,1360,2,5913.85,591.38
7347,305,3,239.12,35.87
7347,1692,3,1170.49,0
7348,999,3,1673.19,501.96
7348,1658,3,15678.76,0
7349,351,1,206.48,0
7349,1706,3,49137.07,0
7350,1973,3,2865.37,0
7350,2032,1,14756.22,737.81
7351,1390,1,7631.17,0
7351,2069,3,2816.31,1689.79
7352,786,2,1855.49,185.55
7352,1195,1,13080.83,1308.08
7352,1802,3,12762.71,5743.22
7353,154,1,851.5,0
7353,1156,2,2358.6,0
7354,1598,3,1933.38,0
7354,2034,1,3532.02,706.4
7355,709,3,1677.2,251.58
7355,1364,1,731.29,73.13
7355,2531,1,8058.69,1208.8
7356,1795,3,2446.76,0
7357,2413,2,728.43,0
7358,127,2,5748.69,0
7358,877,3,2554.49,1149.52
7358,1246,3,77.71,0
7359,40,2,2639.84,0
7359,1538,2,29828.66,5965.73
7359,2100,1,1462.53,0
7360,2518,3,22949.94,3442.49
7361,2032,3,14756.22,4426.87
7362,847,3,175.72,0
7363,2550,2,1447.96,0
7364,1504,1,17015.54,0
7364,1930,2,644.93,0
7364,2409,2,1297.82,0
7365,1309,2,1453.94,0
7365,1495,2,10995.96,0
7366,2275,1,9189.64,1837.93
7367,14,2,3332.78,1333.11
7367,1397,2,3110.38,0
7367,2030,2,20311.96,0
7368,209,2,2385.02,477
7368,475,1,8035.96,803.6
7368,1163,3,37490.02,0
7369,274,1,2365.22,473.04
7369,1405,2,556.76,0
7370,674,2,22345.23,0
7371,1543,2,34381.23,6876.25
7371,2461,1,4593.64,229.68
7372,873,3,97999.53,44099.79
7372,943,2,1573.35,472
7373,1345,2,6064.29,1212.86
7373,1877,2,738.25,0
7374,1575,3,3111.58,0
7375,1712,1,4337.06,0
7376,2150,3,3147.55,0
7377,1271,2,16795.29,1679.53
7377,2412,3,1957.08,587.12
7377,2491,2,42915.17,8583.03
7378,473,2,26128.19,2612.82
7378,1910,2,1160.85,116.08
7378,2105,1,1350.71,0
7379,1717,1,4652.09,697.81
7380,1066,3,4910.22,0
7380,1367,3,1648.76,741.94
7380,1823,1,4766.85,0
7381,232,3,3263.27,1468.47
7381,2509,1,2267.94,0
7382,91,3,4974.4,746.16
7383,883,1,2250.25,225.03
7383,1206,1,6948.27,347.41
7384,1326,2,16137.09,1613.71
7384,1354,3,1934.7,0
7385,1948,1,1176.58,0
7386,1988,1,4575.64,0
7386,2282,1,2332.86,349.93
7387,1717,2,4652.09,0
7388,302,1,15053.75,0
7388,812,3,4938.65,740.8
7388,1811,1,3644.96,728.99
7389,1635,2,655.6,65.56
7390,1994,2,1854.7,370.94
7390,2484,3,2083.8,312.57
7391,527,3,698.92,419.35
7392,1569,1,330.55,16.53
7392,2464,2,2900.1,0
7393,1285,2,7136.81,713.68
7393,1346,1,3632.11,363.21
7394,2478,2,3102.82,0
7395,98,3,1236.58,185.49
7395,669,3,1812.28,0
7395,2205,2,24915.32,0
7396,567,3,8909.4,0
7396,1545,1,3102.16,0
7396,2165,3,4345.24,0
7397,1585,2,831.96,166.39
7397,1995,3,4975.05,0
7398,1601,3,4470.26,0
7398,2389,3,19443.56,5833.07
7398,2476,3,4951.87,2228.34
7399,323,3,15404.43,2310.66
7399,501,3,479.29,143.79
7399,1217,2,4460.84,446.08
7400,217,2,225.94,0
7400,1169,3,1203.63,0
7400,2499,2,2778.64,0
7401,1855,1,3475.08,0
7402,617,1,173.65,0
7402,1408,2,1103.81,110.38
7403,1035,3,20856.37,0
7403,1885,2,10538.39,0
7404,1870,2,2505.92,1002.37
7405,508,3,4574.86,0
7405,1007,2,1042.02,0
7405,2503,1,1899.88,0
7406,127,2,5748.69,574.87
7406,936,3,17339.74,2600.96
7406,1287,1,9034.99,451.75
7407,2294,3,94.02,14.1
7408,1881,1,6550.24,0
7408,1968,2,7147.75,0
7408,2027,1,1210.83,181.62
7409,711,2,1165.39,116.54
7409,883,2,2250.25,0
7409,2461,2,4593.64,918.73
7410,1003,2,1323.8,264.76
7410,1616,1,1707.92,170.79
7411,2125,2,1248.9,0
7412,1801,2,25810.27,0
7412,2161,1,14555.08,1455.51
7413,851,1,28094.72,0
7413,1607,1,4781.72,0
7413,2188,2,29806.18,0
7414,1726,2,1991.54,398.31
7414,2113,2,2700.8,0
7414,2519,2,10633.69,0
7415,1993,2,1548.62,0
7415,2323,2,630.36,0
7416,1018,3,3868.97,0
7416,1102,2,6811.65,2724.66
7417,541,1,37896.45,1894.82
7418,199,1,30096.92,3009.69
7418,698,3,26263.25,3939.49
7419,1023,1,4833.6,725.04
7419,1044,3,5815.13,872.27
7419,2523,3,1002.32,0
7420,1456,1,28524.02,4278.6
7421,107,3,1596.54,0
7421,1184,3,3767.29,0
7422,162,3,44505.35,0
7422,2453,1,292.27,43.84
7423,771,1,2370.47,237.05
7424,545,1,1023.61,153.54
7424,1231,1,4650.17,697.53
7425,1340,1,6190.08,309.5
7425,1869,3,4706.92,0
7425,2106,3,905.71,0
7426,715,2,8038.86,0
7427,809,2,3168.09,0
7427,990,3,2445.95,0
7427,2338,1,24604.65,0
7428,82,1,37362.91,1868.15
7429,1313,2,5650.15,2260.06
7429,1834,1,1859.73,0
7430,718,1,19189.47,1918.95
7430,1491,1,229.84,0
7430,2357,2,3862.8,0
7431,259,1,908.19,45.41
7431,1995,3,4975.05,0
7432,869,2,1918.24,191.82
7433,1483,1,1003.92,0
7433,1514,2,26219.3,0
7434,253,2,41329.96,8265.99
7434,903,2,4066.35,406.63
7434,2219,1,1170.85,0
7435,213,3,669.03,301.06
7435,312,3,4301.6,645.24
7436,470,2,1251.19,375.36
7436,2090,2,1611.08,161.11
7436,2465,2,1166.38,466.55
7437,738,2,3958.63,0
7437,1074,3,94426.14,28327.84
7437,1405,3,556.76,83.51
7438,10,3,129395.4,77637.24
7438,2034,1,3532.02,353.2
7439,2076,2,3946.63,1578.65
7440,299,2,567.16,113.43
7440,1365,1,986.65,98.67
7441,1120,1,44599.03,2229.95
7441,2534,3,32693.98,0
7442,568,2,23672.01,2367.2
7442,2195,3,7021.49,0
7443,1104,3,4896.43,0
7443,1711,1,29885.42,0
7444,95,1,995.33,49.77
7444,446,3,4454.47,668.17
7444,1765,3,869.82,0
7445,638,1,14192.71,0
7445,1345,3,6064.29,0
7445,1801,1,25810.27,2581.03
7446,934,2,16140.47,0
7446,2441,1,1190.08,59.5
7447,70,3,2791.13,837.34
7447,1042,1,27773.22,2777.32
7447,1313,1,5650.15,282.51
7448,2356,2,2415.51,724.65
7449,1935,3,27281.71,4092.26
7450,1402,3,700.83,0
7451,156,1,23816.01,2381.6
7452,763,1,146632.01,0
7452,857,1,3188.45,478.27
7452,2551,2,718.55,71.86
7453,1419,2,428.63,42.86
7453,1507,1,29457.14,4418.57
7453,1568,2,1494.94,0
7454,1813,3,3975.97,0
7454,2238,1,123651.29,6182.56
7455,851,3,28094.72,4214.21
7455,1185,3,3408.11,0
7455,2378,1,13577.84,0
7456,1823,2,4766.85,476.69
7456,2241,1,2896.99,289.7
7457,62,2,42095.63,0
7457,1394,2,18511.9,1851.19
7457,2318,3,1669.53,0
7458,292,3,4749.59,712.44
7459,1481,3,1908.82,286.32
7459,2411,2,355.37,71.07
7460,73,2,345.12,103.54
7460,1198,3,23076.45,6922.94
7460,1847,1,2462.82,123.14
7461,15,3,4976.23,1492.87
7461,857,3,3188.45,0
7461,1916,1,4626.77,0
7462,219,1,2269.88,113.49
7462,1345,1,6064.29,303.21
7462,1852,3,1290.97,193.65
7463,187,3,47724.72,21476.12
7463,520,2,105542.96,21108.59
7463,1033,2,18363.6,7345.44
7464,2380,1,1390.23,69.51
7465,1030,1,1064.66,53.23
7465,2184,2,7910.84,3164.34
7466,611,2,1807.29,180.73
7467,54,3,3922.29,0
7467,1102,3,6811.65,1021.75
7468,331,3,4469.25,670.39
7468,2218,3,362.57,0
7469,741,1,14799.82,1479.98
7470,737,3,3092.62,0
7470,2001,3,9230.06,1384.51
7471,1035,1,20856.37,4171.27
7471,2533,1,20522.64,3078.4
7472,1701,2,20603.08,2060.31
7472,1722,1,45391.77,2269.59
7473,750,3,16210.36,4863.11
7473,901,2,2884.14,0
7473,1420,2,464.1,0
7474,436,1,15942.06,1594.21
7474,790,1,2805.85,140.29
7474,1016,1,3850.53,192.53
7475,372,1,16342.56,1634.26
7475,732,3,1935.06,870.78
7475,907,2,1022.88,0
7476,285,2,47142.89,9428.58
7476,1210,3,686.23,0
7477,155,2,25615.18,0
7477,864,3,768.42,0
7478,395,1,133301.45,19995.22
7478,964,2,561.79,0
7478,1630,2,23285.8,0
7479,1033,1,18363.6,0
7479,1151,1,4173.58,417.36
7479,1943,1,1386.75,0
7480,971,3,7733.99,1160.1
7480,1857,2,4986.62,0
7480,2013,3,4797.93,0
7481,162,1,44505.35,2225.27
7482,105,2,168.61,16.86
7482,1054,3,2167.1,0
7482,2064,3,1043.64,313.09
7483,1869,1,4706.92,470.69
7484,1112,3,4468,2010.6
7484,1905,2,932.99,186.6
7485,1494,1,24636.08,0
7485,1518,2,1883.9,188.39
7485,1862,1,1854.64,185.46
7486,1312,3,9410.48,4234.72
7486,2413,2,728.43,218.53
7487,85,3,43682.96,13104.89
7488,891,3,1827.16,548.15
7488,2392,2,16166.57,1616.66
7488,2535,3,40081.73,12024.52
7489,665,3,3470.3,0
7489,1289,1,13688.81,1368.88
7490,793,1,16347.33,0
7490,877,2,2554.49,766.35
7491,107,1,1596.54,0
7491,714,1,712.92,0
7491,1897,2,29550.39,0
7492,1423,3,75163.12,0
7492,1830,1,484.92,48.49
7493,367,1,410.94,20.55
7493,1739,2,365.73,0
7494,578,1,2724.96,0
7494,829,2,656.39,65.64
7495,1945,1,129.23,25.85
7496,1017,1,6966.22,348.31
7497,1058,3,7435.7,3346.07
7498,54,3,3922.29,0
7498,2112,1,17449.79,1744.98
7498,2193,3,41880.79,0
7499,85,3,43682.96,19657.33
7499,1240,1,847.95,0
7499,1248,2,682.44,68.24
7500,520,2,105542.96,0
7500,1982,1,33566.52,0
7501,433,1,714.46,142.89
7501,2116,1,16342.01,817.1
7502,1703,1,16315.62,0
7502,1757,1,4572.93,685.94
7502,1860,1,3885.34,582.8
7503,828,1,829.55,0
7503,1850,2,1728.47,345.69
7504,1682,2,42323.63,0
7504,2188,3,29806.18,4470.93
7505,414,2,6897.13,2069.14
7505,1192,2,116834.88,0
7505,1259,2,9836.48,2950.94
7506,785,2,5045.88,0
7506,1375,2,1218.32,487.33
7506,1912,2,1782.12,0
7507,2206,3,2953.68,443.05
7507,2388,2,9814.46,1962.89
7508,2346,2,3237.04,0
7509,140,3,4199.57,629.94
7509,920,3,1295.89,194.38
7509,1581,3,2139.04,0
7510,409,2,23847.6,2384.76
7511,2520,2,712.24,142.45
7512,1802,3,12762.71,3828.81
7513,400,3,3648.52,1641.83
7513,2544,3,1134.22,170.13
7514,577,2,2399.24,719.77
7514,912,1,14701.74,735.09
7514,916,1,29243.59,0
7515,309,3,819.87,122.98
7515,375,3,24752.22,0
7515,1715,2,534.77,53.48
7516,942,2,2232.17,0
7516,943,1,1573.35,236
7516,2069,3,2816.31,844.89
7517,71,3,2279.89,683.97
7517,759,3,123635.47,18545.32
7517,1780,3,3329.76,0
7518,220,1,1256.47,0
7518,1629,3,13153.07,3945.92
7519,238,1,869.35,0
7519,1440,1,68502.77,0
7519,2192,1,27273.68,1363.68
7520,839,2,2093.23,0
7520,1023,3,4833.6,725.04
7520,1669,1,1836.2,91.81
7521,1020,1,3085.05,0
7521,1165,3,1301.96,0
7521,1996,3,4454.47,0
7522,387,2,14154.03,0
7522,591,3,121.04,18.16
7523,1172,3,4412.66,0
7523,1668,2,430.23,0
7523,2048,2,7148.73,714.87
7524,1237,1,136777.99,6838.9
7524,1979,2,4328.47,0
7524,2141,3,13515.96,0
7525,692,1,3604.48,180.22
7525,2295,2,239.83,0
7525,2414,1,1119.01,0
7526,843,1,153.09,0
7526,1953,1,3072.1,0
7527,536,3,7585.61,2275.68
7528,1612,2,1251.63,250.33
7528,1649,3,299.44,0
7528,1905,1,932.99,0
7529,1034,2,26353.97,0
7529,1071,1,1921.75,192.18
7529,1916,1,4626.77,0
7530,1357,2,5519.87,0
7530,1643,1,2691.75,0
7530,2114,1,1407.47,0
7531,1014,2,4206.18,420.62
7532,2267,2,830.89,0
7533,120,2,15956.9,3191.38
7533,1340,2,6190.08,0
7533,1861,1,1256.77,62.84
7534,179,2,4631.45,463.14
7534,2157,2,2132.91,0
7535,472,1,13493.67,0
7535,926,2,2999.73,0
7535,1222,3,2090.75,313.61
7536,805,1,16983.71,849.19
7536,963,3,596.39,0
7536,1435,1,24954.55,3743.18
7537,520,3,105542.96,15831.44
7537,1176,2,4740.51,1422.15
7538,775,2,527.54,0
7538,1018,2,3868.97,0
7538,1494,2,24636.08,4927.22
7539,1074,1,94426.14,0
7540,134,2,7765.83,2329.75
7540,409,3,23847.6,3577.14
7540,448,2,2574.61,257.46
7541,326,3,4173.27,1251.98
7541,694,1,1790.77,268.62
7541,2364,2,1267.08,126.71
7542,34,2,1157.95,115.8
7542,2294,3,94.02,0
7543,1813,2,3975.97,397.6
7544,1578,2,4502.84,0
7544,2056,3,2675.44,0
7545,394,2,88976.47,8897.65
7545,1155,3,3942.82,0
7545,1847,2,2462.82,0
7546,118,3,43157.34,6473.6
7547,683,3,3548.07,532.21
7548,397,2,25864.45,0
7548,1071,3,1921.75,288.26
7549,135,2,3132.38,0
7549,634,2,834.49,0
7549,1211,3,1817.61,272.64
7550,1307,2,3752.65,1501.06
7550,2274,3,4533.16,0
7551,975,3,1002.31,451.04
7552,731,1,4701.87,235.09
7552,1720,2,23366.22,0
7553,2228,1,37704.59,5655.69
7553,2375,1,3028.8,151.44
7554,29,1,6652.47,332.62
7554,56,1,2733.81,0
7554,2095,3,395,0
7555,2238,2,123651.29,37095.39
7556,634,1,834.49,0
7556,657,1,39921.39,0
7556,1963,1,12095.97,1814.4
7557,257,3,11696.45,0
7557,1738,1,2613.87,0
7557,2340,3,1232.85,184.93
7558,686,1,1205.28,0
7558,1604,1,3810.71,0
7559,278,1,2601.32,0
7559,2300,2,1599.38,319.88
7559,2370,3,43891.52,19751.18
7560,683,1,3548.07,177.4
7560,1263,3,1426.43,427.93
7560,2435,2,16388.56,0
7561,1255,3,530.94,0
7562,821,3,5693.14,1707.94
7562,2292,3,200.54,60.16
7563,1104,2,4896.43,0
7563,2523,1,1002.32,0
7564,941,1,4001.38,0
7565,1428,3,99369.16,0
7565,1866,2,1782.68,178.27
7565,2066,1,10208.36,1531.25
7566,400,2,3648.52,1459.41
7566,2113,2,2700.8,0
7566,2495,3,1716.92,0
7567,852,1,26760.79,0
7567,1498,1,18628,931.4
7567,2000,1,4212.3,210.62
7568,234,2,3514.1,351.41
7568,2464,2,2900.1,0
7568,2498,3,1195.81,179.37
7569,173,3,4838.65,1451.6
7569,767,3,14608.41,2191.26
7569,1902,3,961.8,144.27
7570,1079,1,4223.4,211.17
7570,1345,3,6064.29,0
7571,496,3,15395.61,0
7571,663,3,10813.33,1622
7571,1939,3,1480.46,0
7572,176,2,1946.44,0
7572,181,3,637.64,382.58
7572,1055,3,20159.12,9071.6
7573,91,1,4974.4,497.44
7573,2213,2,33264.31,3326.43
7574,93,1,6356.15,0
7574,1457,2,6859.83,0
7574,1872,1,3756.91,751.38
7575,1317,2,28588.32,11435.33
7575,1319,3,1967.85,0
7575,1829,3,133.35,0
7576,1531,1,3823.82,382.38
7576,1728,3,1502.61,0
7576,2049,3,804.55,241.36
7577,426,2,81029.42,8102.94
7578,456,2,886.04,265.81
7578,524,2,16452.78,3290.56
7578,865,2,1268.72,126.87
7579,153,3,2057.54,0
7579,1170,1,847.76,0
7579,1981,2,20375.22,0
7580,570,2,26769.42,0
7580,1263,2,1426.43,285.29
7580,1837,3,3097.5,0
7581,653,2,4902.91,0
7581,1985,2,123870.81,12387.08
7582,223,2,231.48,0
7582,995,3,7402.29,1110.34
7583,122,3,18270.77,2740.62
7583,2198,3,747.2,0
7583,2471,3,1415.43,0
7584,1024,3,16825.53,2523.83
7584,1094,3,1402.34,420.7
7585,2069,1,2816.31,281.63
7586,187,3,47724.72,0
7587,64,2,8736.32,1747.26
7588,1411,2,34826.54,13930.62
7588,1871,3,1281.08,384.32
7588,1953,1,3072.1,0
7589,1410,2,34989.13,3498.91
7589,1549,2,5456.28,0
7589,1967,2,16929.23,0
7590,1327,2,6709.13,0
7590,1574,2,4007.52,801.5
7590,2215,2,46127.45,18450.98
7591,688,1,4281.7,0
7591,1954,3,19036.08,0
7591,2151,3,560.21,84.03
7592,720,2,48086.93,0
7593,1086,1,3506.12,0
7593,1395,2,16440.93,1644.09
7594,559,2,465.78,46.58
7594,2397,3,6512.05,0
7595,25,1,821.78,41.09
7595,1175,2,4735.5,0
7596,869,2,1918.24,191.82
7596,1580,1,2574.35,128.72
7597,269,2,1741.55,174.16
7597,434,3,2204.95,0
7598,2191,3,19505.48,0
7599,1427,1,133484.44,0
7599,2527,2,2658.97,265.9
7600,423,3,5018.39,0
7600,783,1,4801.32,240.07
7600,1009,3,1983.24,297.49
7601,332,1,4938.52,493.85
7601,357,3,5794.59,0
7602,1809,2,2808.14,842.44
7602,1888,1,806.81,0
7603,11,3,595.74,0
7603,2235,3,16785.98,2517.9
7604,1058,1,7435.7,371.79
7605,1036,2,21503.51,0
7605,1112,3,4468,0
7605,1927,3,1595.08,0
7606,870,3,1538.85,0
7606,2185,3,21658.2,3248.73
7606,2386,1,4640.7,0
7607,1570,1,864.86,43.24
7607,1882,2,25838.26,2583.83
7607,1969,2,24140.44,9656.18
7608,333,3,158.72,0
7609,276,3,4267.68,1280.3
7609,666,3,3216.11,0
7610,114,3,56767.86,0
7610,794,2,4531.36,453.14
7610,1316,2,1220.18,0
7611,255,3,44166.31,13249.89
7611,1226,1,2305.89,345.88
7612,1377,2,1195.52,119.55
7612,2545,2,1042.43,0
7613,1534,1,2857,142.85
7613,2316,2,15566,1556.6
7614,143,2,2610.54,261.05
7615,448,1,2574.61,0
7615,859,3,7387.9,1108.18
7616,447,3,2069.67,0
7616,701,3,42302.54,25381.52
7617,707,2,104.56,10.46
7617,2388,1,9814.46,0
7618,742,2,1904.28,0
7619,318,2,468.24,187.3
7619,417,3,17670.05,2650.51
7620,1364,1,731.29,109.69
7621,515,1,1663.83,0
7621,2446,3,6027.55,1808.27
7622,225,1,6326.53,316.33
7622,631,3,18637.42,8386.84
7622,842,1,1769.94,0
7623,183,2,9722.43,0
7623,305,1,239.12,23.91
7623,1558,2,1496.78,0
7624,1147,3,3011.25,0
7625,1538,1,29828.66,0
7626,1138,3,3854.35,0
7626,1631,1,14120.89,1412.09
7627,155,2,25615.18,5123.04
7627,701,1,42302.54,0
7627,2029,2,4203.05,0
7628,391,3,3822.45,0
7628,933,2,21091.19,0
7628,1438,1,142473.17,7123.66
7629,1278,2,1325.3,0
7629,2196,1,5715.16,285.76
7630,1007,2,1042.02,0
7631,630,2,12013.87,0
7631,691,2,2251.63,675.49
7632,187,1,47724.72,9544.94
7632,972,2,3310.9,993.27
7633,18,3,1836.06,0
7633,70,2,2791.13,279.11
7633,1091,2,1008.99,201.8
7634,805,2,16983.71,0
7635,147,2,797.48,79.75
7635,1533,3,4880.04,0
7636,1466,2,40731.91,4073.19
7636,1500,2,5737.44,0
7637,2154,1,4543.58,227.18
7638,2509,3,2267.94,680.38
7639,1596,1,64723.18,9708.48
7639,2171,3,113449.67,17017.45
7640,855,3,7480.04,4488.02
7640,1473,1,7603.03,1140.45
7640,2001,1,9230.06,461.5
7641,4,1,1500,0
7641,1591,3,4389.06,658.36
7642,108,2,1663.47,0
7642,1517,1,2470.43,123.52
7643,1422,3,112960.44,16944.07
7643,1605,2,307.25,30.73
7644,160,3,1444.81,650.16
7644,1324,3,5867.25,1760.17
7644,1630,3,23285.8,3492.87
7645,671,1,1369.06,0
7646,173,2,4838.65,0
7647,1636,1,590.04,29.5
7648,153,1,2057.54,205.75
7648,431,3,97407.36,14611.1
7648,1760,1,2547.73,0
7649,1393,3,9586.22,0
7650,373,1,29900.62,5980.12
7650,603,1,452.12,0
7650,1234,1,20509.79,1025.49
7651,886,1,4677.83,233.89
7652,9,2,113855.76,0
7652,495,3,7575.12,2272.54
7652,1105,3,2916.85,0
7653,1071,3,1921.75,288.26
7654,1177,1,875.53,0
7655,539,3,20292.1,0
7656,396,1,55609,0
7657,702,2,2630.61,263.06
7657,2231,2,61100.87,0
7657,2473,3,189.11,28.37
7658,393,1,17277.3,863.87
7658,2001,3,9230.06,4153.53
7658,2324,2,1095.27,0
7659,478,2,2868.49,0
7659,1986,2,127583.12,38274.94
7660,1126,2,7332.55,0
7660,1671,3,1432.47,429.74
7660,2128,3,1771.34,265.7
7661,1861,2,1256.77,0
7661,1878,1,17001.82,2550.27
7661,2376,1,1032.75,51.64
7662,1905,1,932.99,46.65
7663,973,2,1937.9,581.37
7663,1008,2,800.81,0
7664,1370,2,1350.5,135.05
7665,283,3,40292.89,0
7665,672,2,635.77,127.15
7665,1727,1,1306.75,0
7666,2234,2,4066.67,1220
7666,2451,3,17564.82,2634.72
7667,2228,3,37704.59,11311.38
7668,796,2,979.34,0
7668,1232,1,1022.87,0
7668,2059,1,13465.24,0
7669,2172,1,128995.85,0
7670,339,2,4973.93,0
7670,807,1,24986.41,0
7670,2049,3,804.55,482.73
7671,593,3,2067.99,0
7671,1988,3,4575.64,2059.04
7672,174,2,4126.14,0
7672,393,1,17277.3,0
7673,760,3,78342.15,47005.29
7674,1515,2,13499.16,1349.92
7674,1589,3,197.44,29.62
7675,904,3,4443.24,666.49
7675,2324,3,1095.27,0
7675,2357,1,3862.8,0
7676,2514,3,21690.71,0
7677,463,3,1134.83,510.67
7677,1141,2,19493.62,1949.36
7677,1881,2,6550.24,1965.07
7678,849,3,12970.31,1945.55
7679,327,1,1445.25,144.53
7679,1496,3,6720.33,0
7679,2386,3,4640.7,2088.31
7680,1098,2,1942.99,0
7680,1394,2,18511.9,0
7680,2300,3,1599.38,959.63
7681,529,3,1213.84,182.08
7681,1954,1,19036.08,0
7682,24,2,1209.31,0
7683,287,2,44197.54,4419.75
7683,2284,2,1377.32,137.73
7684,1614,2,405.75,40.58
7684,1870,3,2505.92,751.78
7685,2539,1,24277.4,0
7686,1503,3,7640.32,0
7687,170,3,2643.79,793.14
7687,2278,3,773.7,0
7688,1877,3,738.25,0
7689,1364,1,731.29,36.56
7690,424,1,3527.02,529.05
7690,1083,1,4986.57,498.66
7691,1455,1,3002.41,150.12
7691,1682,1,42323.63,0
7692,1672,3,1644.99,246.75
7692,1724,2,35346.9,10604.07
7692,1826,3,2922.75,1315.24
7693,1283,2,11578.32,1157.83
7693,1648,2,1472.52,0
7693,2329,1,1031.17,0
7694,814,2,4625.27,0
7694,1331,3,3795.45,0
7695,575,1,4086.64,0
7695,922,3,1315.38,0
7695,1672,1,1644.99,82.25
7696,1960,1,4257.65,0
7697,491,2,23447.16,2344.72
7697,779,2,3447.8,344.78
7697,1092,1,4173.08,208.65
7698,124,1,4853.93,485.39
7698,1496,1,6720.33,0
7698,2536,1,4320.43,432.04
7699,670,2,1147.96,114.8
7699,1646,2,1865.42,0
7700,253,2,41329.96,4133
7700,1782,3,1682.08,0
7701,669,2,1812.28,181.23
7701,2074,1,279.9,0
7702,123,1,5251.04,525.1
7702,1885,3,10538.39,0
7702,2148,1,3482,0
7703,1188,1,1424.6,0
7703,2146,3,2825.31,423.8
7704,430,1,95428.46,9542.85
7705,1260,3,308.64,0
7705,2402,2,3940.27,0
7706,224,3,1605.79,963.47
7707,253,3,41329.96,0
7707,695,2,4892,1467.6
7707,1800,1,1191.83,119.18
7708,127,2,5748.69,574.87
7709,67,3,1963.85,1178.31
7710,232,1,3263.27,0
7710,1086,1,3506.12,175.31
7711,308,1,1129.52,0
7711,848,2,1273.64,254.73
7711,1125,1,7589.05,758.9
7712,1867,2,3393.27,0
7712,2104,2,1275.97,0
7712,2139,3,24420.37,0
7713,475,1,8035.96,0
7713,1095,1,2884.28,0
7714,1361,2,21591.93,0
7715,494,3,45656.51,0
7715,1089,2,5125.01,512.5
7716,267,1,522.44,0
7716,640,1,20314.33,1015.72
7716,1404,2,2303.1,0
7717,1780,1,3329.76,499.46
7718,395,1,133301.45,13330.15
7718,1049,3,290.18,0
7719,147,2,797.48,0
7720,43,3,4106.7,1848.01
7720,1334,3,1790.79,0
7721,1301,2,25540.95,0
7722,148,2,1406.93,422.08
7722,820,2,3982.78,0
7722,2035,1,2213.97,0
7723,131,2,440.38,88.08
7723,1255,1,530.94,26.55
7723,2236,3,66103.86,0
7724,142,2,1562.67,156.27
7724,2498,1,1195.81,0
7725,962,2,664.42,0
