customer_id,product_id,added_date,moved_to_cart
6143,1365,2024-07-04 10:01:12,True
2947,617,2023-10-21 02:16:53,False
3347,679,2024-01-15 11:55:03,True
9732,1338,2024-06-01 17:24:23,False
8159,2137,2026-02-28 16:31:53,False
9176,431,2025-12-01 09:07:46,False
4963,1177,2024-09-30 04:40:01,True
8688,1394,2023-08-20 01:33:50,True
8006,2195,2024-05-09 07:42:53,False
8258,1058,2024-01-09 07:37:49,False
4093,131,2024-03-12 17:10:33,False
6794,146,2025-01-07 09:35:56,True
2879,595,2026-01-01 01:04:30,False
8276,2354,2024-03-02 01:00:46,False
1799,163,2023-11-01 19:09:54,True
9574,1319,2023-10-03 04:34:42,True
7705,2358,2024-12-17 19:40:40,False
6771,216,2023-12-13 10:06:00,False
131,644,2026-07-04 14:36:35,False
8007,259,2023-08-24 08:35:28,False
8140,254,2024-11-25 14:33:58,True
4283,47,2026-02-02 18:55:06,True
5008,135,2024-06-30 04:39:52,True
6093,1934,2025-07-25 05:21:04,False
878,2537,2025-01-12 08:29:53,False
5535,2308,2024-06-25 10:55:23,False
3034,688,2024-11-24 19:04:08,False
7263,980,2025-11-20 22:28:44,False
9494,1631,2024-05-17 02:40:13,False
2033,667,2024-10-07 09:31:25,True
593,327,2025-02-09 10:09:07,False
7021,473,2025-09-10 05:23:24,True
5423,1172,2025-08-12 05:58:49,True
41,2,2025-05-22 16:42:06,False
2297,2334,2026-05-16 14:22:41,False
134,1895,2025-01-26 13:37:34,False
3445,728,2025-03-06 18:47:44,False
495,2256,2023-11-12 05:51:49,True
4026,537,2024-06-12 14:14:22,True
8799,25,2024-11-22 03:48:58,True
5811,513,2025-12-21 08:28:30,False
7706,434,2026-04-05 07:07:25,False
5809,30,2024-02-11 04:41:42,False
3351,488,2026-07-07 15:54:54,False
9194,389,2025-03-12 01:30:35,False
2047,564,2024-08-14 02:24:20,True
3476,1015,2025-10-10 02:34:11,False
3789,48,2024-10-21 23:15:23,True
2200,1049,2025-10-29 21:32:55,True
9066,46,2025-04-08 14:55:40,False
6025,1988,2025-05-13 02:20:51,False
1939,2193,2024-11-25 17:33:24,False
5211,50,2025-12-02 15:28:18,True
5159,381,2024-04-19 18:14:50,True
8201,2111,2026-01-02 21:33:37,False
3751,999,2024-04-13 04:59:44,False
5241,71,2025-06-14 15:09:46,False
9013,425,2026-02-19 09:41:29,False
2932,1386,2024-06-21 22:59:14,False
9896,1565,2026-06-19 13:56:05,False
6724,412,2023-11-14 07:20:52,False
6254,1873,2024-02-03 16:24:22,True
8526,1568,2025-05-31 23:47:12,False
5712,1966,2024-11-28 06:13:30,True
5906,329,2024-06-11 16:55:03,False
6809,1789,2025-03-25 00:52:32,True
4188,1405,2026-05-04 01:17:38,False
237,1261,2024-05-04 15:00:44,False
642,164,2025-02-17 20:16:49,True
7844,1765,2024-09-13 05:25:26,True
1293,210,2023-09-27 19:08:07,True
6845,2367,2023-11-27 02:29:17,False
4945,1237,2024-04-28 16:18:54,False
5637,324,2024-09-05 08:55:40,False
9062,72,2023-09-04 09:47:15,False
5188,1850,2024-08-07 17:47:17,False
5789,1723,2023-10-01 11:29:00,True
8371,339,2025-07-08 16:23:45,True
56,929,2026-04-14 17:17:41,False
3669,649,2023-09-18 18:04:00,True
8793,660,2024-03-15 01:32:00,False
4329,516,2024-09-21 04:16:09,True
4739,529,2025-10-04 00:17:10,False
648,4,2025-09-07 00:32:51,False
6992,12,2023-08-21 02:10:14,True
6366,1257,2025-10-25 12:12:24,False
7974,1509,2024-03-08 15:03:49,False
5428,7,2024-08-16 07:00:56,False
5839,1306,2025-09-17 06:49:55,False
7540,2340,2023-11-24 14:13:19,False
9917,1455,2025-05-28 05:53:51,False
3121,2052,2024-01-24 01:25:51,False
6260,1931,2024-03-21 08:05:17,False
3215,36,2024-12-27 18:19:53,False
3818,663,2026-04-23 11:50:10,False
4179,1436,2025-04-19 20:16:29,False
7592,1449,2025-02-09 14:59:09,False
4931,773,2024-09-29 19:41:40,True
5644,1892,2024-06-03 01:27:25,False
8148,230,2025-12-11 15:42:49,False
1019,7,2024-01-08 16:02:14,False
4648,1318,2023-12-05 09:40:11,False
2181,1524,2026-07-08 22:05:31,False
1123,60,2023-09-15 05:10:02,False
8264,717,2026-05-21 16:30:12,False
3535,2123,2026-05-24 20:47:51,False
9009,1973,2024-12-27 22:39:18,True
6322,181,2025-10-04 00:04:34,False
3307,59,2024-10-18 11:31:57,False
4537,1488,2025-08-11 12:37:10,False
6785,224,2026-05-02 04:21:22,True
6517,1255,2024-09-26 10:40:57,False
7231,1765,2026-01-27 14:45:25,True
2747,1037,2026-04-18 09:24:00,False
7670,1420,2025-11-28 16:46:33,False
1964,1538,2025-12-30 19:13:47,True
2648,1660,2024-03-14 13:31:27,False
2488,438,2023-10-30 13:21:05,True
2,12,2024-09-26 09:22:02,True
4418,1221,2024-09-27 01:24:18,False
6792,204,2025-12-22 19:31:35,False
507,1380,2025-06-14 11:58:48,False
3075,2494,2026-05-08 04:48:57,False
5995,816,2024-09-25 22:37:25,True
7102,1804,2024-06-18 06:44:11,True
5728,1501,2024-02-21 18:35:09,False
8271,373,2025-03-23 03:46:47,False
5765,43,2023-12-16 10:06:08,False
2806,271,2025-10-30 17:29:42,False
8320,20,2024-02-10 02:40:37,False
5535,331,2024-11-11 10:07:09,False
6824,93,2024-10-06 10:38:51,False
1093,1096,2026-01-09 00:37:16,False
4214,624,2024-01-20 17:55:47,False
8431,1403,2025-02-24 14:19:13,False
134,108,2024-09-13 14:46:08,False
4079,1880,2024-07-09 22:20:07,False
3652,1976,2025-08-28 14:15:14,False
9516,95,2023-10-13 17:13:54,False
5796,1257,2025-02-14 06:11:25,True
8041,681,2024-03-01 01:33:57,True
3307,716,2023-09-30 01:39:11,False
7317,1705,2026-01-06 13:03:23,False
8539,1475,2025-02-21 13:17:15,True
1396,211,2025-02-19 23:49:24,True
4256,1714,2026-03-10 11:22:59,False
3472,236,2024-06-06 11:56:18,False
9540,2532,2025-08-15 09:52:50,True
6008,890,2025-03-03 08:39:23,True
1158,1826,2024-08-19 02:43:12,True
9743,2154,2024-03-22 15:13:48,False
2360,1513,2024-03-15 02:01:18,False
2474,56,2026-05-23 05:26:16,False
7303,2225,2025-03-17 16:14:20,True
5750,2358,2025-09-30 10:03:21,False
7419,457,2024-04-07 01:59:36,True
2499,2254,2025-01-09 17:49:51,False
3652,1333,2024-03-23 12:04:37,False
6470,1513,2023-08-02 09:00:52,True
1851,1087,2025-11-10 21:34:12,True
8036,895,2026-06-05 05:44:18,False
5433,397,2024-07-21 19:52:22,True
6059,2085,2025-10-01 15:53:45,True
8917,1316,2024-08-29 05:12:09,False
7101,41,2025-01-19 18:51:39,False
7433,635,2024-02-03 20:26:12,True
3507,10,2025-10-05 10:53:39,True
4407,1093,2023-12-26 02:15:11,False
3967,76,2024-05-12 10:11:09,True
9125,503,2024-05-03 00:40:17,True
5355,1300,2025-02-13 06:15:11,True
9858,2429,2026-02-17 03:24:34,True
5322,54,2024-06-28 14:40:09,True
9588,651,2024-08-30 14:37:24,True
9585,190,2025-03-27 18:07:37,True
4162,853,2025-05-16 03:40:11,False
244,1494,2025-12-05 14:00:01,False
5070,649,2026-06-10 03:31:51,True
5726,747,2026-06-30 02:33:36,False
8273,382,2025-10-18 19:13:45,False
6192,815,2024-11-22 04:45:35,False
7744,1977,2023-08-09 07:22:03,False
5333,717,2024-01-30 02:48:53,False
5718,1486,2024-03-29 00:39:11,False
2845,249,2025-04-09 11:53:14,True
2656,1751,2023-08-15 10:41:38,False
1093,1391,2025-02-14 09:17:01,False
5691,2326,2024-03-06 19:38:08,False
423,762,2025-08-25 07:42:39,True
9041,425,2025-08-26 11:37:31,True
1365,1030,2023-11-25 00:22:22,True
9471,1481,2026-03-19 23:44:07,False
8433,507,2023-08-01 07:28:13,False
3838,59,2026-01-08 14:18:54,False
7461,1031,2026-04-18 16:58:07,False
8134,898,2024-05-24 22:02:04,False
3397,519,2024-03-09 08:48:47,False
8865,3,2023-08-22 20:29:31,True
5115,2250,2026-03-09 10:04:19,True
3781,2025,2026-07-23 04:02:01,False
5601,29,2025-09-07 03:56:54,False
227,1343,2025-02-08 18:52:47,False
2916,1028,2023-12-16 23:58:04,True
7421,111,2024-08-20 10:00:34,False
1486,1163,2023-10-25 06:26:04,False
2015,947,2024-11-09 17:33:00,True
9444,963,2025-01-12 16:50:27,True
9831,2173,2023-12-17 11:42:27,False
6082,1393,2024-11-09 14:42:55,False
7774,547,2024-11-21 06:08:37,True
9311,2279,2024-01-29 13:22:56,True
7815,907,2025-01-29 22:54:49,True
9403,1636,2024-04-04 06:44:54,False
3906,699,2026-04-08 01:59:35,True
4511,773,2025-09-27 16:18:49,False
9160,1944,2026-01-26 23:45:04,False
9104,581,2024-02-17 14:38:32,True
4192,989,2025-11-23 02:14:30,True
3746,2051,2025-09-07 15:31:22,False
3495,846,2024-05-27 15:02:15,False
3929,508,2024-12-18 12:49:49,True
3753,6,2025-11-13 01:05:31,True
5527,354,2024-04-18 07:35:37,False
3953,210,2023-08-29 00:08:34,True
815,1786,2024-04-25 05:24:32,True
8967,286,2026-06-04 04:52:29,False
3818,1924,2024-02-06 16:41:03,True
2632,1376,2023-11-18 08:55:04,True
1395,302,2024-05-09 08:24:09,False
3448,1787,2025-01-02 19:22:27,False
9503,79,2024-04-10 17:33:41,False
1452,995,2024-02-17 16:33:28,True
3541,834,2024-05-01 02:41:18,True
5635,1841,2025-11-07 06:05:40,False
1191,1307,2026-06-27 16:34:23,False
3312,806,2026-01-21 03:50:46,False
8433,1684,2026-02-06 21:29:18,True
8674,1250,2024-05-16 12:50:52,False
9396,737,2024-12-14 16:03:44,True
9956,1781,2025-05-02 14:02:31,True
9037,567,2023-10-27 18:56:01,False
2400,415,2026-06-03 07:23:15,False
7990,454,2023-10-21 05:48:30,False
2242,1206,2025-08-01 05:49:30,False
5740,388,2024-09-22 23:36:54,False
4109,94,2025-08-12 19:16:08,False
4585,1174,2023-11-14 05:40:03,True
9626,1414,2026-01-06 06:39:49,False
9013,30,2026-01-09 14:08:24,False
1462,2532,2026-05-10 06:38:07,False
4209,5,2026-04-20 05:05:20,False
3408,48,2026-01-10 16:14:49,True
7102,585,2025-03-30 17:48:25,False
7284,2200,2024-04-09 00:12:18,True
8478,1117,2024-06-21 13:49:08,False
5072,1264,2023-09-19 05:57:48,True
2166,2101,2024-08-06 13:41:34,True
8780,1624,2024-05-15 22:09:32,False
2774,141,2024-09-23 17:58:11,False
9934,2195,2026-02-28 09:00:28,False
1357,49,2026-07-21 16:18:10,False
1356,115,2026-05-26 00:21:00,False
5645,1899,2023-11-08 20:23:58,False
7772,121,2024-04-19 22:15:29,True
3848,1246,2026-03-19 21:01:55,False
3322,2335,2026-07-05 21:23:05,False
5834,2097,2024-08-13 04:54:34,False
9994,2254,2024-09-20 06:21:24,False
7529,2365,2024-10-26 04:08:35,True
3640,743,2024-09-21 11:14:09,False
7376,427,2025-05-27 05:03:08,True
1223,910,2025-03-25 03:03:26,True
5434,555,2025-06-06 23:29:43,False
4009,1010,2025-11-28 07:29:52,False
2201,1390,2025-09-11 21:08:48,False
5657,488,2023-11-03 00:33:08,False
878,1062,2025-02-27 20:26:45,False
7914,913,2024-10-03 02:49:57,False
8886,49,2026-02-20 00:51:16,False
5182,282,2024-10-24 05:59:10,False
4315,1654,2023-09-10 23:16:56,True
5293,91,2024-12-16 05:35:06,False
6302,1101,2024-06-23 15:05:41,True
8891,394,2024-01-06 04:48:32,False
2997,2,2024-02-23 13:25:02,False
1740,783,2025-11-01 20:39:03,False
940,2060,2024-12-25 09:20:25,False
3173,1511,2024-10-22 22:39:56,False
4105,119,2023-12-14 15:38:26,False
2426,905,2024-11-16 15:56:07,False
6338,763,2025-02-11 22:14:22,True
1098,456,2025-07-07 09:48:39,False
7263,94,2023-12-04 03:39:30,True
3855,981,2024-09-17 15:28:46,True
5161,2063,2025-04-24 12:23:35,False
9595,300,2025-03-22 21:18:05,False
4358,1950,2025-10-23 14:40:01,True
9120,334,2025-03-14 13:30:30,True
5862,490,2023-11-12 05:31:56,False
222,1686,2024-01-11 01:44:40,True
7105,143,2024-07-28 04:57:42,False
8661,1484,2023-10-22 06:44:18,True
7914,618,2024-04-25 21:25:18,True
560,1275,2025-12-31 04:26:13,False
9192,100,2023-12-05 06:16:23,True
3579,460,2026-05-21 08:48:38,True
9210,2262,2024-01-23 19:39:58,True
4788,1375,2026-06-07 03:45:02,False
5848,227,2024-04-05 04:55:27,True
7079,481,2023-07-31 07:45:01,False
404,226,2026-06-06 08:23:28,False
6102,381,2025-05-15 13:44:03,False
9394,1796,2023-10-23 09:52:54,True
5727,2085,2025-06-21 01:19:47,False
5805,162,2025-01-26 02:05:51,False
3945,2284,2023-09-14 05:54:31,True
6926,997,2026-03-09 10:07:27,False
7790,1690,2023-08-12 00:06:31,False
6324,2542,2025-09-24 15:47:57,False
8458,957,2024-09-02 23:26:54,True
6642,1716,2025-03-07 14:16:33,True
9074,2263,2026-03-05 00:26:19,False
3951,45,2024-01-13 14:39:57,False
8737,93,2023-09-25 20:16:01,True
736,740,2024-08-04 02:32:43,True
424,1783,2023-09-15 23:16:57,False
4599,461,2026-07-14 16:53:01,False
5768,864,2026-03-24 18:03:44,False
3909,2016,2026-06-12 11:30:03,True
3227,150,2025-06-30 02:04:55,True
2431,1961,2026-05-17 16:15:27,True
6437,13,2025-12-30 01:41:28,False
4351,1212,2024-12-01 19:21:04,False
7236,39,2026-05-09 19:32:55,False
8197,838,2025-03-30 12:28:53,False
4081,36,2025-05-22 23:57:23,False
2569,1876,2023-09-22 16:34:57,False
24,287,2025-03-08 15:39:50,True
1792,11,2026-03-07 00:27:05,False
2181,1402,2025-01-10 09:36:56,True
2741,1075,2026-04-27 14:32:05,True
168,795,2024-05-24 04:36:07,True
594,908,2025-09-22 19:34:31,True
4409,1322,2024-05-16 10:43:32,False
8831,2511,2025-06-29 22:57:05,False
8392,1818,2025-01-12 22:50:08,False
6927,396,2025-06-28 07:33:07,True
7761,278,2024-04-12 07:36:56,True
2679,586,2025-01-25 01:34:31,False
3794,465,2026-07-12 22:19:19,False
7484,1132,2024-08-22 14:22:51,True
6520,1223,2025-01-25 18:58:07,True
1453,1168,2024-11-12 15:53:38,False
6180,1852,2025-02-15 15:10:27,False
7977,1164,2023-08-22 09:08:11,False
4466,1556,2026-03-04 10:14:38,True
1792,2504,2025-09-14 05:41:02,False
687,1803,2024-06-03 08:37:20,True
7113,2452,2023-12-02 12:51:55,True
567,103,2025-10-16 04:59:25,False
4248,658,2025-11-15 20:10:03,False
8281,1816,2024-04-02 01:42:30,True
6487,559,2026-01-10 13:17:59,False
9179,30,2023-12-14 22:49:23,True
8482,2168,2025-05-17 03:18:10,False
7951,2003,2024-03-17 08:52:43,False
6879,2460,2025-10-11 01:04:47,False
1638,44,2025-12-03 02:32:51,False
4374,2144,2025-07-11 19:26:23,False
6109,1132,2024-08-13 21:22:13,False
761,21,2025-08-02 20:48:37,False
8796,818,2025-02-03 01:47:25,False
4987,215,2024-04-28 16:00:10,False
1645,264,2026-05-28 12:57:20,True
693,2217,2023-11-06 06:47:53,True
9167,1350,2024-04-19 00:33:33,False
7419,158,2024-09-07 21:26:19,True
5703,938,2026-05-16 21:07:13,False
3351,440,2024-07-15 06:41:20,True
2033,1307,2023-10-12 05:56:56,True
3733,292,2024-10-03 06:50:09,True
72,880,2025-01-02 08:16:28,True
9493,668,2023-12-07 23:50:45,True
188,2415,2025-03-13 04:07:18,False
2090,14,2025-12-30 04:24:30,False
5746,990,2026-01-03 06:51:02,True
3290,729,2024-08-27 03:17:40,False
9070,1088,2024-07-08 22:15:42,True
9810,971,2024-12-24 01:59:40,False
3306,449,2025-02-26 01:21:31,True
88,1644,2025-08-05 19:29:43,False
4636,2,2025-09-02 23:49:52,True
6811,1042,2025-09-16 22:15:36,False
5493,2243,2023-12-14 19:11:23,False
6322,1475,2024-10-11 00:24:15,False
1654,99,2024-03-10 14:46:37,False
7484,152,2025-03-03 13:13:32,False
5018,339,2024-12-28 02:31:01,False
3339,261,2025-02-21 16:03:02,False
3037,2506,2024-09-08 21:08:24,False
3426,1975,2025-02-02 02:30:48,False
3279,648,2026-03-14 06:29:25,False
2105,534,2024-08-16 14:05:21,False
1404,634,2025-03-31 10:54:16,True
1974,422,2024-03-09 16:58:47,True
4801,195,2023-09-25 10:34:29,True
3540,2081,2024-10-31 05:13:25,True
4176,2538,2024-11-17 13:09:16,True
1874,64,2025-12-20 07:57:49,True
5924,68,2023-09-19 12:09:20,False
104,599,2023-11-17 22:53:19,False
9424,1777,2024-08-16 14:20:14,False
4459,2084,2026-06-15 15:05:11,False
1337,1306,2024-04-25 17:01:43,True
3708,2157,2024-04-10 05:09:45,False
5958,1941,2025-06-26 09:24:29,False
8444,136,2025-01-15 01:36:42,False
9508,2013,2024-12-06 17:49:21,False
3043,128,2023-09-28 12:21:23,True
8277,291,2024-05-06 11:04:34,True
4247,999,2024-02-05 22:22:30,True
335,1535,2025-01-05 02:59:54,True
705,2263,2026-03-24 02:03:13,False
2592,384,2026-02-05 09:53:48,False
2003,148,2024-02-08 12:30:05,False
9638,544,2024-07-26 06:53:06,True
1716,2189,2023-11-16 04:22:40,False
7759,1703,2026-01-26 09:56:23,True
106,477,2024-09-11 02:55:09,True
1443,140,2026-07-01 05:44:26,False
3382,579,2025-03-10 17:13:21,False
3283,81,2023-08-25 14:55:04,True
8218,1350,2025-09-01 12:52:43,True
5517,614,2024-12-07 19:58:49,True
4832,2185,2023-08-27 02:11:58,False
7689,1217,2024-03-10 17:44:34,True
5227,485,2023-12-03 16:23:40,True
5862,1738,2023-10-31 16:40:05,False
9437,1555,2025-08-17 22:47:54,False
4805,1429,2025-08-12 06:59:04,True
5825,82,2023-08-26 06:42:53,True
1839,155,2026-03-21 06:32:56,False
639,2333,2025-01-31 16:29:34,False
9277,1190,2025-08-15 12:49:41,True
8414,654,2025-05-12 14:34:29,True
9464,778,2024-10-30 17:04:04,False
9452,815,2025-10-20 00:06:12,False
8795,197,2024-09-06 06:34:48,False
1953,74,2025-07-10 20:12:22,True
8928,342,2023-11-07 03:07:18,False
942,525,2024-08-07 00:03:37,False
5133,367,2025-01-06 05:52:11,False
429,2163,2024-09-27 17:08:12,False
4949,1953,2024-05-24 21:30:19,False
1128,503,2024-10-05 19:08:24,True
7220,2195,2024-06-08 22:09:06,False
4706,95,2025-12-21 11:15:36,False
8096,134,2024-08-17 05:31:53,False
4004,1018,2024-01-08 09:07:31,True
100,802,2026-04-24 21:32:41,False
6293,276,2025-04-28 04:03:10,False
5996,1620,2026-05-07 15:19:12,True
8960,28,2023-11-22 18:26:21,True
8389,94,2025-01-17 04:13:42,False
1412,2104,2025-04-30 23:03:49,False
9404,33,2026-01-21 19:02:49,False
38,914,2025-07-08 22:46:05,True
3600,1091,2025-01-31 01:39:37,False
5227,491,2025-08-22 00:48:26,False
9461,821,2025-09-04 04:47:45,False
6758,1719,2025-12-04 13:56:06,False
8368,751,2026-01-19 19:03:52,False
7168,1137,2024-12-04 08:56:15,True
4818,1448,2024-12-10 05:00:11,True
9484,1810,2025-08-11 06:06:40,False
5385,87,2025-08-16 18:34:30,False
3047,117,2024-05-02 18:50:11,False
9136,2480,2025-11-01 04:55:49,False
17,129,2025-11-30 17:05:51,False
4309,790,2025-08-16 21:02:26,False
8249,1005,2026-03-20 01:08:32,False
7125,1183,2023-09-30 03:51:15,False
3733,24,2026-02-16 04:19:55,True
6783,748,2026-05-21 08:56:12,False
479,360,2026-06-01 23:26:10,False
5517,284,2024-12-05 11:45:52,False
4853,84,2026-02-20 18:47:19,False
9660,1744,2024-06-21 03:02:29,False
8591,866,2024-12-28 04:22:02,False
2849,2234,2025-08-04 07:37:15,True
3534,1414,2024-06-10 15:43:33,False
9592,255,2024-02-05 07:50:55,True
8734,1227,2024-07-19 03:44:55,True
2041,499,2024-11-22 03:57:07,False
2135,90,2026-01-07 07:02:04,True
30,2187,2025-11-02 21:42:32,False
9488,207,2026-05-18 03:52:01,False
2636,278,2026-07-06 11:00:37,False
3218,2352,2025-09-29 00:01:53,False
4649,998,2024-10-02 16:51:11,True
5188,66,2026-05-12 01:00:17,False
4784,139,2024-02-24 18:35:20,True
5474,993,2026-04-29 05:25:09,False
993,396,2024-07-18 01:50:49,False
7514,1101,2024-02-26 21:57:56,True
6227,1603,2024-01-22 15:01:58,False
7533,1639,2025-12-10 00:24:00,True
2748,500,2025-06-18 03:24:44,True
2469,904,2024-08-11 02:25:01,False
5832,90,2024-03-05 10:03:56,False
9929,948,2024-11-04 00:16:56,False
4231,686,2025-10-19 08:40:16,False
8135,1444,2024-10-23 22:13:56,False
5949,374,2025-11-13 04:47:13,True
3147,762,2025-08-15 06:58:00,False
9909,2465,2024-05-30 10:21:43,False
8705,686,2026-05-04 06:54:53,False
223,1586,2026-06-24 02:33:25,True
2821,2432,2025-01-23 05:39:23,False
8272,71,2025-12-28 15:18:54,False
2353,1224,2023-09-20 09:14:20,True
3610,1211,2024-02-18 15:34:28,False
7923,7,2025-04-18 23:48:34,False
274,1118,2025-05-03 15:37:23,False
3744,12,2024-05-25 04:31:38,False
4768,2238,2024-09-07 18:59:23,True
2698,1585,2024-04-29 22:07:09,False
8629,10,2025-09-22 03:26:52,False
5087,220,2025-07-31 18:39:13,True
8409,431,2024-01-18 16:25:25,True
1407,40,2024-03-12 20:49:54,True
4423,669,2024-04-17 19:57:32,False
173,1349,2025-10-08 18:23:44,False
6,1251,2024-10-01 07:13:56,False
9354,1985,2025-09-27 23:04:29,False
8533,163,2026-03-11 22:14:01,True
1615,1627,2024-05-18 04:49:20,False
986,1551,2023-10-22 07:38:51,False
2771,500,2026-01-29 17:38:11,False
7378,404,2024-09-06 08:28:33,True
670,1286,2026-07-24 19:57:47,False
7169,28,2026-06-24 09:37:41,False
8040,730,2024-01-31 04:39:14,False
958,888,2023-11-19 14:46:10,True
689,617,2024-02-27 21:14:10,False
156,1821,2026-06-13 07:46:27,False
7520,1052,2024-09-16 12:22:12,True
5983,281,2025-08-22 08:55:29,False
2352,987,2025-01-02 02:43:49,False
5283,136,2024-08-11 02:14:39,False
6025,2415,2024-09-07 08:30:53,False
275,563,2025-03-09 01:03:06,False
6811,955,2023-11-01 09:36:48,False
8973,1920,2024-06-07 09:19:40,False
8208,1257,2026-07-13 17:26:21,False
5378,1850,2023-10-09 17:47:17,False
5798,1551,2024-03-16 00:12:07,False
4234,449,2024-05-30 16:04:26,True
5908,2244,2025-08-11 01:46:27,True
9931,263,2026-01-01 04:29:33,False
9853,234,2024-11-25 20:48:57,False
1087,1416,2024-11-04 14:11:15,True
7820,296,2026-02-25 19:49:51,False
524,616,2025-01-27 07:50:25,True
8638,302,2023-09-01 04:11:38,False
480,134,2025-01-26 10:37:22,False
5964,1249,2026-01-06 02:24:23,False
9689,339,2023-08-24 21:21:33,True
1931,363,2026-07-09 12:52:47,False
4497,289,2025-07-20 21:52:17,False
7707,248,2024-06-21 06:43:23,False
6577,19,2026-05-13 05:20:25,False
839,1474,2024-06-30 10:30:23,True
1357,597,2024-04-28 04:58:34,False
8856,1255,2024-01-14 17:53:05,False
6099,99,2024-09-15 19:11:07,False
8250,1921,2025-05-27 09:41:31,False
1843,217,2024-01-11 19:19:07,False
5011,1655,2023-09-17 17:32:34,False
6416,2290,2024-03-24 19:32:59,False
4005,2277,2026-03-31 03:10:41,False
6546,154,2025-12-25 10:16:54,False
6725,1,2025-08-06 16:18:47,False
7022,804,2025-05-14 08:48:40,False
7516,237,2026-06-11 17:07:20,False
5160,555,2026-05-06 17:01:20,True
1201,1427,2024-01-18 06:55:10,False
7656,1268,2023-12-02 14:32:59,True
8512,779,2025-11-12 16:53:23,False
535,2437,2024-04-13 07:58:22,False
2760,878,2023-12-10 05:26:42,False
9854,837,2026-02-02 21:09:49,False
2760,1262,2023-08-15 02:02:13,True
3614,2073,2024-02-04 20:40:49,False
9038,1605,2025-08-14 03:12:44,False
4946,1586,2025-07-20 04:05:58,False
3386,20,2023-12-31 11:26:46,False
2338,331,2024-07-22 16:01:22,False
6188,1861,2025-06-30 00:21:17,True
1005,80,2026-02-21 05:51:25,False
3699,2326,2023-11-12 15:24:39,False
5011,1344,2025-02-24 11:14:17,False
464,2263,2024-03-13 13:49:01,False
6874,74,2023-11-20 22:23:29,True
7269,1916,2024-02-26 21:30:58,True
6922,6,2023-11-06 16:50:00,True
5481,942,2025-08-19 06:04:11,False
3870,220,2026-04-16 15:04:41,False
7573,1358,2026-03-02 08:15:07,False
2825,1997,2023-08-17 20:54:15,False
6099,510,2024-11-14 00:59:56,False
3670,51,2023-09-09 00:59:39,False
9258,647,2025-04-02 14:09:57,True
3931,148,2025-01-20 10:06:04,True
2188,130,2025-08-15 12:03:29,True
5191,16,2025-12-25 20:43:32,False
2311,1611,2024-12-22 12:14:50,True
4757,2257,2025-12-19 11:52:19,True
8615,10,2024-05-27 11:17:49,True
464,593,2026-02-26 02:30:10,False
5053,1516,2025-01-12 15:19:16,True
6543,359,2023-08-27 16:21:14,True
7132,57,2024-06-14 21:19:03,False
838,2512,2025-05-03 03:22:45,False
5268,487,2024-05-31 23:38:46,False
6228,493,2025-03-02 03:44:52,True
6071,1786,2026-03-08 08:30:26,False
1072,70,2024-04-10 13:04:46,False
8660,514,2024-11-12 16:36:18,False
8786,8,2024-03-13 11:25:54,True
6061,1232,2025-02-08 01:31:26,False
7284,685,2026-01-29 08:21:18,False
6241,517,2026-04-16 09:18:48,False
2491,495,2026-05-11 16:54:36,False
9994,945,2025-04-07 11:38:24,True
8102,1540,2025-07-30 07:59:37,True
2486,1381,2026-02-09 13:02:08,True
9423,969,2025-01-24 09:24:48,False
6534,928,2024-04-27 04:48:34,False
5707,427,2024-03-25 06:15:08,False
160,2236,2025-07-18 11:32:50,False
2363,1317,2025-03-01 01:31:17,True
2439,110,2025-11-25 19:27:08,False
8445,1560,2025-04-17 23:17:57,False
1733,1492,2024-01-08 00:33:03,False
4956,377,2026-07-11 13:36:58,False
5509,701,2025-10-09 17:16:26,False
7288,228,2025-12-02 12:44:46,True
9430,187,2025-10-25 19:49:43,False
1704,900,2025-11-01 10:53:06,False
7088,2373,2026-06-10 01:34:51,False
594,2051,2024-07-13 01:40:04,False
8294,1257,2025-12-02 10:29:06,True
9872,2362,2025-04-11 07:20:49,True
3349,150,2026-05-17 04:05:26,False
4162,139,2025-02-09 14:01:41,False
8597,2157,2024-07-18 07:26:54,True
9221,1226,2025-07-31 12:28:18,True
9113,244,2024-02-20 03:35:04,False
9134,515,2024-03-17 22:37:00,False
2001,1219,2024-08-14 11:08:31,True
9698,80,2026-05-21 02:05:31,False
3822,2116,2025-12-06 22:57:24,False
5783,197,2024-04-02 15:53:43,True
5540,32,2023-11-14 11:06:09,True
3024,615,2026-03-15 18:03:05,False
3581,5,2024-08-18 01:00:50,False
5147,1831,2025-12-20 16:14:52,False
4696,21,2026-03-19 06:15:15,False
94,1445,2024-11-29 14:39:13,False
526,1826,2023-11-25 02:27:34,False
409,1053,2026-04-14 02:22:23,False
6878,2322,2024-05-22 13:27:41,False
3279,1295,2026-04-22 10:23:32,False
5188,2107,2025-02-15 10:19:06,True
6337,535,2023-09-17 17:02:01,False
224,1062,2025-01-07 05:33:05,False
200,1286,2025-06-03 04:40:26,False
5181,1447,2023-10-28 00:31:30,False
3497,1184,2025-04-14 10:42:06,False
7543,2290,2025-10-15 00:13:49,False
1128,752,2023-10-27 08:33:05,True
600,5,2024-10-06 20:44:33,False
8904,1413,2026-02-06 13:39:11,False
1854,160,2025-02-21 12:12:12,False
8370,152,2023-09-13 22:10:20,True
6391,2511,2025-05-04 13:17:10,False
